公司代號,公司名稱,公司簡稱,產業類別,住址,董事長,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,簽證會計師事務所,英文簡稱,電子郵件信箱,公司網址
2314,台揚科技股份有限公司,台揚,通信網路業,新竹科學園區新竹市創新二路一號,謝其嘉,1972/3/31,1979/8/8,新台幣                 10.0000元,"2,520,283,200","252,028,320",合併,每年,股東會,台新綜合證券(股)公司股務代理部,資誠聯合會計師事務所,MTI,sales@mtigroup.com,https://www.mtigroup.com/zh-tw
2316,楠梓電子股份有限公司,楠梓電,電子零組件業,高雄市楠梓區開發路37號,徐漢忠,1967/5/2,1980/2/5,新台幣                 10.0000元,"1,827,405,360","182,740,536",合併,每年,股東會,統一綜合證券股份有限公司,勤業眾信聯合會計師事務所,WUS,investor@wuspc.com,www.wus.com.tw
2317,鴻海精密工業股份有限公司,鴻海,其他電子業,新北市土城區自由街2號,劉揚偉,1963/2/20,1980/6/18,新台幣                 10.0000元,"138,629,906,090","13,862,990,609",合併,每年,董事會,福邦證券股份有限公司,資誠聯合會計師事務所,HON HAI,stockaffairs@foxconn.com,www.foxconn.com
2321,東訊股份有限公司,東訊,通信網路業,新竹科學園區新竹市研發二路23號,劉兆凱,1969/9/25,1980/11/8,新台幣                 10.0000元,"302,719,290","14,271,928",合併,每年,董事會,台新證券股務代理部,資誠聯合會計師事務所,TECOM,stockaffair@tecom.com.tw,http://www.tecom.com.tw
2323,中環股份有限公司,中環,光電業,台北市中山區民權西路53號15樓,翁明顯,1967/12/2,1981/2/17,新台幣                 10.0000元,"10,893,483,280","1,089,348,328",合併,每年,股東會,凱基證券股份有限公司,資誠聯合會計事務所,CMC,IR@cmcnet.com.tw,http://www.cmcnet.com.tw
2324,仁寶電腦工業股份有限公司,仁寶,電腦及週邊設備業,台北市內湖區瑞光路581號及581之1號,許勝雄,1973/6/1,1981/2/18,新台幣                 10.0000元,"44,071,466,250","4,407,146,625",合併,每年,董事會,中國信託商業銀行代理部,安侯建業聯合會計師事務所,Compal,Investor@Compal.com,www.compal.com
2327,國巨股份有限公司,國巨,電子零組件業,新北市新店區寶橋路233-1號3樓,陳泰銘,1976/9/9,1982/10/22,新台幣                 10.0000元,"4,235,407,340","423,540,734",合併,每半會計年度,董事會,元富證券(股)公司,勤業眾信聯合會計師事務所,YAGEO,IR@yageo.com,WWW.YAGEO.COM
2328,廣宇科技股份有限公司,廣宇,電子零組件業,新北市新店區安興路97號,李光曜,1960/5/19,1982/11/9,新台幣                 10.0000元,"5,183,462,820","518,346,282",合併,每年,董事會,福邦證券股份有限公司,資誠聯合會計師事務所,PI,john.kuo@panpi.com.tw,www.panintl.com
2329,華泰電子股份有限公司,華泰,半導體業,高雄市楠梓區中三街9號,董悅明,1960/6/12,1983/4/20,新台幣                 10.0000元,"7,354,883,330","555,308,333",合併,每年,董事會,中國信託商業銀行代理部,資誠聯合會計師事務所,OSE,csr@ose.com.tw,www.ose.com.tw
2330,台灣積體電路製造股份有限公司,台積電,半導體業,新竹科學園區力行六路8號,劉德音,1976/2/21,1983/9/5,新台幣                 10.0000元,"259,350,309,920","25,935,030,992",合併,每季,董事會,中國信託商業銀行 代理部,勤業眾信聯合會計師事務所,TSMC,invest@tsmc.com,https://www.tsmc.com
2331,精英電腦股份有限公司,精英,電腦及週邊設備業,臺北市中山區中山北路3段22-1號9樓,鍾依文,1976/5/6,1983/9/21,新台幣                 10.0000元,"5,574,029,680","557,402,968",合併,每半會計年度,董事會,福邦證券股份有限公司,安侯建業聯合會計師事務所,ECS,public@ecs.com.tw,http://www.ecs.com.tw
2332,友訊科技股份有限公司,友訊,通信網路業,台北市內湖區新湖三路289號,郭金河,1976/6/20,1983/10/17,新台幣                 10.0000元,"6,026,554,730","602,655,473",合併,每年,董事會,元大證券股份有限公司股務代理部,安侯建業會計師事務所,D-LINK,ir@dlinkcorp.com,https://company.dlink.com/zh-hant
2337,旺宏電子股份有限公司,旺宏,半導體業,新竹科學園區新竹巿力行路16號,吳敏求,1978/12/9,1984/3/15,新台幣                 10.0000元,"18,558,264,410","1,855,826,441",合併,每年,股東會,旺宏電子(股)公司股務室,勤業眾信聯合會計師事務所,Macronix,ir@mxic.com.tw,http://www.macronix.com
2338,台灣光罩股份有限公司,光罩,半導體業,新竹市科學園區創新一路十一號,陳正翔,1977/10/21,1984/4/17,新台幣                 10.0000元,"2,564,464,750","256,446,475",合併,每年,董事會,福邦證券股份有限公司股務代理部,資誠聯合會計事務所,TMC,無,http://www.tmcnet.com.tw
2340,台亞半導體股份有限公司,台亞,半導體業,新竹科學園區新竹市力行五路1號,王虹東,1972/12/21,1984/5/2,新台幣                 10.0000元,"4,386,228,460","438,622,846",合併,每年,董事會,台新證券股務代理部,勤業眾信聯合會計師事務所,TASC,info-corp@tascsemi.com,https://www.tascsemi.com/Default.aspx
2342,台灣茂矽電子股份有限公司,茂矽,半導體業,新竹市科學園區研新一路一號,唐亦仙,1976/1/8,1984/9/19,新台幣                 10.0000元,"1,571,567,440","157,156,744",合併,每半會計年度,董事會,台新證券股務代理部,資誠聯合會計師事務所,MVI,IR@mail.mosel.com.tw,http://www.mosel.com.tw
2344,華邦電子股份有限公司,華邦電,半導體業,台中市大雅區中部科學園區科雅一路8號,焦佑鈞,1976/9/29,1984/10/18,新台幣                 10.0000元,"41,800,001,930","4,180,000,193",合併,每半會計年度,董事會,華邦電子股份有限公司股務辦事處,勤業眾信聯合會計師事務所,WEC,YCWang16@WINBOND.COM,WWW.WINBOND.COM
2345,智邦科技股份有限公司,智邦,通信網路業,新竹市科學工業園區研新三路一號,寬鑫投資(股)公司,1977/2/9,1984/11/15,新台幣                 10.0000元,"5,603,563,970","560,356,397",合併,每年,股東會,元大證券股份有限公司,勤業眾信聯合會計師事務所,ACCTON,accton@accton.com,http://www.accton.com
2347,聯強國際股份有限公司,聯強,電子通路業,台北市民生東路3段75號4樓,苗豐強,1977/9/12,1984/12/13,新台幣                 10.0000元,"16,679,469,680","1,667,946,968",合併,每年,董事會,中國信託商業銀行代理部,資誠聯合會計師事務所,Synnex,evelynchen@synnex.com.tw,http://www.synnex-grp.com/
2348,海悅國際開發股份有限公司,海悅,其他,台北市松山區敦化北路260號7樓,黃希文,1976/8/12,1985/1/5,新台幣                 10.0000元,"1,471,081,170","117,108,117",合併,每年,股東會,群益金鼎證券股份有限公司,勤業眾信聯合會計師事務所,Hiyes,spokesman1@hiyes.com,www.hiyes-group.com.tw
2349,錸德科技股份有限公司,錸德,光電業,新竹縣湖口鄉光復北路42號,葉垂景,1977/12/29,1985/4/23,新台幣                 10.0000元,"6,936,796,630","693,679,663",合併,每年,股東會,台新證券股務代理部,安永聯合會計師事務所,RITEK,personal@ritek.com.tw,http://www.ritek.com.tw
2351,順德工業股份有限公司,順德,半導體業,彰化市大竹里彰南路二段260號,陳朝雄,1956/10/17,1985/4/25,新台幣                 10.0000元,"1,821,402,490","182,140,249",合併,每年,股東會,群益金鼎證券股份有限公司,國富浩華聯合會計師事務所,SDI,stock@email.sdi.com.tw,www.sdi.com.tw
2352,佳世達科技股份有限公司,佳世達,電腦及週邊設備業,桃園市龜山區山鶯路157號,陳其宏,1973/4/21,1985/7/22,新台幣                 10.0000元,"19,667,819,580","1,966,781,958",合併,每年,董事會,台新證券股務代理部,安侯建業聯合會計師事務所,Qisda,Investor@Qisda.com,Qisda.com.tw
2353,宏碁股份有限公司,宏碁,電腦及週邊設備業,台北市松山區復興北路369號7樓之5,陳俊聖,1965/8/1,1985/9/18,新台幣                 10.0000元,"30,478,538,280","3,047,853,828",合併,每年,董事會,宏碁股份有限公司股務室,安侯建業聯合會計師事務所,ACER,stock.affairs@acer.com,http://www.acer.com
2354,鴻準精密工業股份有限公司,鴻準,其他電子業,新北市土城區中山路3-2號,呂軍甫,1979/4/26,1985/10/8,新台幣                 10.0000元,"14,144,851,920","1,414,485,192",合併,每年,董事會,福邦證券股份有限公司,資誠聯合會計師事務所,FTC,ftc@foxconn.com,www.foxconntech.com.tw
2355,敬鵬工業股份有限公司,敬鵬,電子零組件業,桃園市蘆竹區內厝里內厝街46號,曾劉玉枝,1968/9/26,1985/10/14,新台幣                 10.0000元,"3,974,954,200","397,495,420",合併,每年,股東會,康和綜合證券股份有限公司,安侯建業聯合會計師事務所,CHIN-POON,spokesman@cppcb.com.tw,https://www.chinpoon.com
2356,英業達股份有限公司,英業達,電腦及週邊設備業,北市後港街六十六號,葉力誠,1964/6/9,1985/11/13,新台幣                 10.0000元,"35,874,750,660","3,587,475,066",合併,每年,董事會,台新證券股務代理部,安侯建業聯合會計師事務所,INVENTEC,iec@inventec.com,https://www.inventec.com/
2357,華碩電腦股份有限公司,華碩,電腦及週邊設備業,台北市北投區立德路15號,施崇棠,1979/4/2,1985/11/14,新台幣                 10.0000元,"7,427,602,800","742,760,280",合併,每年,股東會,凱基證券(股)公司股務代理部,資誠聯合會計師事務所,ASUSTEK,investor@asus.com,http://www.asus.com.tw
2358,廷鑫興業股份有限公司,廷鑫,其他,台南市仁德區保安路一段68號,顏德新,1976/5/1,1985/12/18,新台幣                 10.0000元,"1,366,227,720","136,622,772",合併,每年,董事會,福邦證券股份有限公司股務代理部,從缺,TS,sales@ts-metal.com.tw,http://www.tingsin.com.tw
2359,所羅門股份有限公司,所羅門,其他電子業,台北市內湖區行忠路四十二號6樓,陳政隆,1979/5/7,1985/12/19,新台幣                 10.0000元,"1,714,710,520","171,471,052",合併,每半會計年度,董事會,統一綜合證券(股)公司股務代理部,資誠聯合會計師事務所,SOLOMON,stock@solomon.com.tw,www.solomon.com.tw
2360,致茂電子股份有限公司,致茂,其他電子業,桃園市龜山區文茂路88號,黃欽明,1973/11/8,1985/12/21,新台幣                 10.0000元,"4,253,644,370","425,364,437",合併,每年,董事會,台新證券股務代理部,勤業眾信聯合會計師事務所,CHROMA,info@chromaate.com,http://www.chromaate.com
2362,藍天電腦股份有限公司,藍天,電腦及週邊設備業,新北市新莊區思源路555號35樓,許崑泰,1972/10/4,1986/4/2,新台幣                 10.0000元,"6,322,630,000","632,263,000",合併,每年,董事會,中國信託商業銀行代理部,資誠聯合會計師事務所,CLEVO CO.,public@clevo.com.tw,www.clevo.com.tw
2363,矽統科技股份有限公司,矽統,半導體業,新竹市公道五路二段180號,洪嘉聰,1976/8/26,1986/8/1,新台幣                 10.0000元,"7,495,893,560","749,589,356",合併,每年,股東會,宏遠證券股份有限公司,安永聯合會計師事務所,SiS,support@sis.com,www.sis.com
2364,倫飛電腦實業股份有限公司,倫飛,電腦及週邊設備業,臺北市內湖區瑞光路550號9樓,高育仁,1973/2/27,1986/8/11,新台幣                 10.0000元,"310,002,620","30,999,200",合併,每年,股東會,福邦證券股份有限公司股務代理部,安侯建業聯合會計師事務所,Twinhead,stock@twinhead.com.tw,http://www.twinhead.com.tw
2365,昆盈企業股份有限公司,昆盈,電腦及週邊設備業,新北市三重區重新路五段492號1-8樓,卓世坤,1972/11/3,1986/11/3,新台幣                 10.0000元,"2,215,284,960","221,528,496",合併,每季,董事會,兆豐證券股份有限公司股務代理部,勤業眾信聯合會計師事務所,KYE,IR@geniusnet.com.tw,www.geniusnet.com.tw
2367,燿華電子股份有限公司,燿華,電子零組件業,新北市土城區中山路4巷3號,張元銘,1973/12/31,1986/12/13,新台幣                 10.0000元,"6,694,071,750","669,407,175",合併,每年,股東會,燿華電子股務室,安侯建業會計師事務所,UNITECH,kanty-wu@pcbut.com.tw,https://www.pcbut.com.tw
2368,金像電子(股)公司,金像電,電子零組件業,桃園市中壢區西園路113號,楊承澤,1970/9/5,1987/3/9,新台幣                 10.0000元,"4,918,390,570","491,839,057",合併,每年,董事會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,GCE,2c0@gce.com.tw,http://www.gce.com.tw/
2369,菱生精密工業股份有限公司,菱生,半導體業,台中市潭子區南二路五之一號,葉樹泉,1962/4/23,1987/4/10,新台幣                 10.0000元,"3,801,023,440","380,102,344",合併,每年,股東會,中國信託商業銀行代理部,勤業眾信聯合會計師事務所,LPI,lpi@lingsen.com.tw,https://www.lingsen.com.tw
2371,大同股份有限公司,大同,電機機械,台北市中山北路3段22號,王光祥,1939/4/11,1951/2/9,新台幣                 10.0000元,"23,395,366,850","2,339,536,685",合併,每年,股東會,福邦證券股份有限公司股務代理部,安侯建業聯合會計師事務所,TATUNG COMPANY,webmaster@tatung.com.tw,http://www.tatung.com.tw
2373,震旦行股份有限公司,震旦行,其他電子業,台北市信義路五段二號十五樓,袁蕙華,1952/7/19,1980/8/1,新台幣                 10.0000元,"2,362,025,180","236,202,518",合併,每年,董事會,元大證券股份有限公司,勤業眾信聯合會計師事務所,Aurora,IR@aurora.com.tw,www.aurora.com.tw
2374,佳能企業股份有限公司,佳能,光電業,新北市新莊區中環路三段200號18樓,曾明仁,1954/5/21,1984/1/16,新台幣                 10.0000元,"2,875,343,120","287,534,312",合併,每年,股東會,中國信託商業銀行代理部,資誠聯合會計師事務所,ABILITY,kc.cheng@abilitycorp.com.tw,www.abilitycorp.com.tw
2375,凱美電機股份有限公司,凱美,電子零組件業,新北市汐止區新台五路一段81號13樓,呂紹萍,1967/9/11,1987/8/29,新台幣                 10.0000元,"1,086,753,340","108,675,334",合併,每半會計年度,董事會,元富證券股份有限公司,安侯建業聯合會計師事務所,KAIMEI,winnie.chen@jamicon.teapo.com,http://jamicon.teapo.com
2376,技嘉科技股份有限公司,技嘉,電腦及週邊設備業,新北市新店區寶強路六號,葉培城,1975/4/30,1987/9/24,新台幣                 10.0000元,"6,356,888,860","635,688,886",合併,每年,董事會,中國信託商業銀行代理部,資誠聯合會計師事務所,GIGABYTE,stockholder@gigabyte.com,http://www.gigabyte.com
2377,微星科技股份有限公司,微星,電腦及週邊設備業,新北市中和區立德街69號,徐祥,1975/8/4,1987/10/31,新台幣                 10.0000元,"8,448,561,990","844,856,199",合併,每年,董事會,中國信託商業銀行代理部,資誠聯合會計師事務所,MSI,080419861@msi.com.tw,http://tw.msi.com/
2379,瑞昱半導體股份有限公司,瑞昱,半導體業,新竹科學園區創新二路2號,邱順建,1976/10/21,1987/10/26,新台幣                 10.0000元,"5,128,636,410","512,863,641",合併,每年,董事會,中國信託商業銀行代理部,資誠聯合會計師事務所,RT,investors@realtek.com,www.realtek.com
2380,虹光精密工業股份有限公司,虹光,電腦及週邊設備業,新竹縣新竹科學園區研新一路二十號,盛少瀾,1980/4/24,1987/12/3,新台幣                 10.0000元,"2,169,340,840","216,934,084",合併,每半會計年度,董事會,永豐金證券股份有限公司,資誠聯合會計師事務所,AVISION,sam_chen@avision.com.tw,www.avision.com.tw
2382,廣達電腦股份有限公司,廣達,電腦及週邊設備業,桃園市龜山區文化里文化二路188號,林百里,1977/5/9,1988/1/8,新台幣                 10.0000元,"38,626,274,320","3,862,627,432",合併,每半會計年度,董事會,中國信託商業銀行   代理部,安侯建業聯合會計師事務所,QCI,qci.invest@quantatw.com,www.quantatw.com
